rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:14:49.548494
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:14:50.865569
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:14:52.157643
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:14:53.468718
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:14:54.785794
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:14:56.111869
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:14:57.410944
-78, 0, 0, -113, -14, 2, 1, , 2020-08-16T10:14:58.746020
-78, 0, 0, -113, -14, 2, 1, , 2020-08-16T10:15:00.084097
-80, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:15:01.408172
-80, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:15:02.727248
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:04.029322
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:05.346398
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:06.686474
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:07.987549
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:09.325625
-80, 0, 0, -113, -13, 2, 0, , 2020-08-16T10:15:10.649701
-80, 0, 0, -113, -13, 2, 0, , 2020-08-16T10:15:11.969776
-80, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:15:13.284852
-80, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:15:14.623928
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:15.944004
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:17.264079
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:18.589155
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:19.905230
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:21.244307
-80, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:15:22.547381
-80, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:15:23.884458
-80, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:15:25.226535
-80, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:15:26.553611
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:27.903688
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:29.245765
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:30.547839
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:31.885916
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:15:33.201991
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:34.543067
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:35.864143
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:37.183218
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:38.501294
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:39.807369
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:41.122444
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:42.465521
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:43.786596
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:45.086671
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:46.440748
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:15:47.761824
-80, 0, 0, -112, -13, 2, 0, , 2020-08-16T10:15:49.082899
-80, 0, 0, -112, -13, 2, 0, , 2020-08-16T10:15:50.424976
-80, 0, 0, -112, -15, 2, 1, , 2020-08-16T10:15:51.745051
-80, 0, 0, -112, -15, 2, 1, , 2020-08-16T10:15:53.081128
-80, 0, 0, -112, -15, 2, 1, , 2020-08-16T10:15:54.410204
-80, 0, 0, -112, -13, 2, 1, , 2020-08-16T10:15:55.728279
-80, 0, 0, -112, -13, 2, 1, , 2020-08-16T10:15:57.043354
-77, 0, 0, -112, -13, 2, 1, , 2020-08-16T10:15:58.366430
-77, 0, 0, -112, -13, 2, 1, , 2020-08-16T10:15:59.681505
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:01.002581
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:02.334657
-80, 0, 0, -112, -12, 2, 2, , 2020-08-16T10:16:03.642732
-80, 0, 0, -112, -12, 2, 2, , 2020-08-16T10:16:04.960807
-80, 0, 0, -112, -12, 2, 2, , 2020-08-16T10:16:06.261882
-78, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:07.580957
-78, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:08.904033
-81, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:16:10.226108
-81, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:16:11.551184
-81, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:12.903262
-81, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:14.244338
-81, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:15.582415
-81, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:16.901490
-81, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:18.221566
-81, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:19.538641
-81, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:20.865717
-81, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:22.201793
-81, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:23.505868
-81, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:16:24.858945
-81, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:16:26.179021
-79, 0, 0, -112, -12, 2, 1, , 2020-08-16T10:16:27.510097
-79, 0, 0, -112, -12, 2, 1, , 2020-08-16T10:16:28.823172
-79, 0, 0, -112, -12, 2, 1, , 2020-08-16T10:16:30.160249
-79, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:31.484324
-79, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:32.819401
-79, 0, 0, -112, -12, 2, 3, , 2020-08-16T10:16:34.138476
-79, 0, 0, -112, -12, 2, 3, , 2020-08-16T10:16:35.465552
-79, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:16:36.820630
-79, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:16:38.139705
-79, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:16:39.461781
-79, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:16:40.800857
-79, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:16:42.121933
-79, 0, 0, -112, -12, 2, 2, , 2020-08-16T10:16:43.441008
-79, 0, 0, -112, -12, 2, 2, , 2020-08-16T10:16:44.762084
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:46.081159
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:47.418236
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:48.741311
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:50.062387
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:51.398463
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:52.722539
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:16:54.041615
-79, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:55.359690
-79, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:16:56.665765
